id,playtime_forever,is_free,price,genres,categories,tags,purchase_date,release_date,total_positive_reviews,total_negative_reviews
144,0.0,False,11600.0,"Indie,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor","Strategy,Space,RTS,Sci-fi,4X,Multiplayer,Moddable,War,Singleplayer,Aliens,Exploration,Diplomacy,Action,Real-Time,Co-op,Simulation,Grand Strategy,Great Soundtrack,Indie,Adventure","Mar 13, 2018","12 Jun, 2012",5791.0,480.0
145,0.0,False,7000.0,"Action,Adventure,Indie,Simulation","Single-player,Steam Achievements,Full controller support","Adventure,Action,Simulation,Indie,Gore,Historical,Documentary,Submarine","Mar 30, 2019","7 Nov, 2018",67.0,74.0
146,0.0,False,9000.0,RPG,"Single-player,Online Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Anime,JRPG,RPG,Cute,Female Protagonist,Hack and Slash,Action,Sexual Content,Nudity,Multiplayer,Action RPG,Fantasy,Singleplayer,Comedy,Great Soundtrack,Visual Novel,MMORPG,Third Person,Adventure,Psychological Horror","Jun 27, 2019","27 Feb, 2018",2789.0,410.0
147,0.0,False,7900.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Point & Click,Comedy,Singleplayer,Puzzle,Funny,Indie,Story Rich,Hand-drawn,Classic,Cult Classic,2D,Great Soundtrack,Retro,1990's","Nov 13, 2016","17 Oct, 2013",1074.0,126.0
148,0.0,False,3700.0,Adventure,"Single-player,Steam Achievements,Steam Trading Cards,Captions available","Adventure,Horror,Point & Click,Sci-fi,Isometric,Story Rich,Atmospheric,Singleplayer,Space,Puzzle,2D,Psychological Horror,Classic,2.5D,Post-apocalyptic,Fantasy,Retro,Gore,Indie,Kickstarter","Jul 18, 2019","31 Aug, 2015",612.0,171.0
149,1.9500000000000002,False,9000.0,"Casual,Indie,Simulation,Strategy,Early Access","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Cross-Platform Multiplayer,Steam Achievements,Steam Cloud,Includes level editor","Early Access,Base Building,Resource Management,Sandbox,Crafting,Strategy,Survival,Multiplayer,Management,Open World,Automation,Co-op,Moddable,Early Access,Trains,Singleplayer,Simulation,Indie,Sci-fi,Aliens","Oct 2, 2017","25 Feb, 2016",42599.0,678.0
150,0.0,False,4200.0,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Choices Matter,Choose Your Own Adventure,FMV,Story Rich,Multiple Endings,Interactive Fiction,Adventure,Crime,Movie,Singleplayer,Indie,Violent,Thriller,Realistic,Horror,Nudity","Apr 6, 2018","18 Apr, 2017",3936.0,515.0
151,1.6833333333333333,False,3400.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Leaderboards","Indie,Sci-fi,Great Soundtrack,Story Rich,Adventure,Cute,Atmospheric,Exploration,Puzzle,Visual Novel,Nature,Space,Narration,Robots","Jun 23, 2017","22 Apr, 2016",525.0,85.0
152,0.0,False,6800.0,"Action,Adventure","Single-player,Steam Trading Cards,Partial Controller Support","FPS,1980s,Comedy,Open World,Action,Great Soundtrack,Singleplayer,Shooter,Adventure,Cyberpunk,Sci-fi,Stealth,Retro,Funny,First-Person,Dragons,Futuristic,Atmospheric,Parody,Post-apocalyptic","Mar 23, 2018","1 May, 2013",8631.0,1192.0
153,0.16666666666666666,False,8800.0,"Action,RPG,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards","Zombies,Survival,Open World,Base Building,Action,Post-apocalyptic,Singleplayer,RPG,Third Person,Simulation,Multiplayer,Sandbox,Survival Horror,Atmospheric,Crafting,Gore,Adventure,Co-op,Perma Death,Great Soundtrack","Jun 21, 2018","27 Apr, 2015",3533.0,1092.0
154,0.9666666666666667,False,9900.0,"Indie,RPG,Strategy","Single-player,Steam Achievements,Steam Trading Cards","Strategy,Turn-Based,RPG,Survival,Turn-Based Strategy,Fantasy,Card Game,Indie,4X,Crafting,Singleplayer,Dark Fantasy,Hex Grid,Choices Matter,Replay Value,Resource Management,Rogue-like,Co-op,Mythology,Early Access","Dec 7, 2018","20 Nov, 2015",2355.0,260.0
155,0.1,False,3200.0,"Action,Adventure,Casual,Indie,RPG,Strategy","Single-player,Steam Trading Cards,Captions available,Steam Cloud","RPG,Indie,Retro,Adventure,Text-Based,Rogue-like,Great Soundtrack,Dungeon Crawler,Rogue-lite,Strategy,Loot,Action,Casual,Strategy RPG,Singleplayer,Turn-Based,Funny","Jun 21, 2018","13 Feb, 2015",798.0,52.0
156,0.0,True,0.0,"Violent,Gore,Adventure,Casual,Free to Play,Indie","Single-player,Steam Achievements","Free to Play,Horror,Adventure,Point & Click,Gore,Casual,Indie,Violent,Isometric,Sci-fi,Singleplayer,Female Protagonist,2D,Atmospheric,Fantasy,Dark Fantasy,Post-apocalyptic,Retro,2.5D,Story Rich","Jul 18, 2019","24 Jan, 2017",351.0,91.0
157,0.2,True,0.0,"Action,Adventure,Casual,Free to Play,Indie,Massively Multiplayer,RPG,Simulation","Single-player,Multi-player,Online Multi-Player,MMO,Co-op,Online Co-op,Steam Trading Cards,Steam Workshop,In-App Purchases","Free to Play,Survival,Multiplayer,Open World,Building,Sandbox,Crafting,Adventure,First-Person,Co-op,Action,Massively Multiplayer,Singleplayer,RPG,Indie,Casual,Simulation,Early Access,Voxel,Zombies","Jan 19, 2018","8 May, 2017",1719.0,310.0
158,3.2333333333333334,False,6800.0,"Action,RPG","Single-player,Steam Achievements,Steam Trading Cards,Captions available,Partial Controller Support,Steam Cloud,Commentary available","Cyberpunk,Stealth,RPG,Sci-fi,FPS,Action,Singleplayer,Story Rich,Great Soundtrack,Transhumanism,Dystopian,First-Person,Masterpiece,Atmospheric,Adventure,Inventory Management,Shooter,Futuristic,Replay Value,Open World","Jun 23, 2017","25 Oct, 2013",11486.0,1087.0
159,0.0,False,6800.0,Action,"Single-player,Co-op,Steam Achievements,Partial Controller Support,Steam Cloud,Valve Anti-Cheat enabled,Steam Leaderboards","Action,Destruction,Third Person,Sci-fi,Third-Person Shooter,Singleplayer,Shooter,Co-op,Mars,Aliens,Multiplayer,Adventure,Linear,FPS,Masterpiece,Horror,Open World","Jan 30, 2018","9 Jun, 2011",1293.0,547.0
160,12.766666666666667,False,6800.0,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Post-apocalyptic,Atmospheric,FPS,Action,Story Rich,Singleplayer,Horror,First-Person,Shooter,Stealth,Based On A Novel,Survival Horror,Adventure,Survival,Remake,Masterpiece,Gore,Mature,Classic,Multiplayer","Jun 12, 2017","27 Aug, 2014",25689.0,6151.0
161,10.0,False,15800.0,"Action,Adventure","Single-player,Multi-player,Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Sniper,Shooter,World War II,Stealth,Multiplayer,Action,Co-op,War,Open World,Singleplayer,Third-Person Shooter,Adventure,Third Person,FPS,Gore,Tactical,Strategy,Violent,Atmospheric,Nudity","Nov 22, 2017","13 Feb, 2017",11102.0,1788.0
162,0.0,False,2200.0,"Adventure,Indie","Single-player,Steam Achievements","Adventure,Indie,Point & Click,Female Protagonist,Story Rich,Psychological,Atmospheric,Great Soundtrack,Horror,Psychological Horror,Visual Novel,Survival Horror,2D,Short","Sep 16, 2018","2 Jun, 2017",340.0,40.0
163,51.28333333333333,False,3600.0,"Action,Adventure,Indie,RPG","Single-player,Multi-player,Online Multi-Player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Sandbox,Survival,2D,Adventure,Multiplayer,Crafting,Building,Pixel Graphics,Exploration,Co-op,Open World,Indie,Action,Online Co-Op,RPG,Singleplayer,Platformer,Replay Value,Atmospheric,Family Friendly","May 28, 2017","16 May, 2011",221277.0,6414.0
164,0.0,False,13800.0,"Action,Adventure,Indie,Massively Multiplayer,RPG,Strategy","Multi-player,Co-op,Steam Workshop,Partial Controller Support,Stats,Steam Leaderboards,Includes level editor","Free to Play,Survival,Dinosaurs,Multiplayer,Open World,Action,Adventure,Massively Multiplayer,Early Access,PvP,Dragons,Crafting,RPG,First-Person,Strategy,Singleplayer,Exploration,FPS,Sandbox,Indie","Jun 15, 2019","29 Aug, 2017",1232.0,721.0
165,0.0,False,4800.0,"Action,Indie","Single-player,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards","FPS,Cyberpunk,Action,Sci-fi,Shooter,Indie,Singleplayer,First-Person,Dystopian,Robots,Difficult,3D Vision,Old School,Atmospheric","Sep 23, 2017","12 Jul, 2012",2492.0,498.0
166,0.0,False,3100.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie,Puzzle,Point & Click","Apr 21, 2018","7 Mar, 2017",84.0,26.0
167,24.933333333333334,True,0.0,"Adventure,Casual,Free to Play,Indie,RPG,Simulation,Strategy","Single-player,Steam Achievements,Steam Trading Cards,In-App Purchases,Steam Cloud,Stats","Clicker,Free to Play,Singleplayer,Casual,2D,Indie,Funny,Addictive,RPG,Adventure,Fantasy,Family Friendly,Strategy,Simulation,Multiplayer,Touch-Friendly,Action,Management,Illuminati,Co-op","Sep 17, 2015","13 May, 2015",785.0,84.0
168,1.7666666666666666,False,12500.0,"Action,Adventure,RPG","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards","Story Rich,Action,Beat 'em up,Great Soundtrack,Open World,Crime,RPG,Violent,Minigames,Mature,Funny,Singleplayer,Adventure,Sexual Content,Comedy,Drama,Third Person,Atmospheric,Anime,Dating Sim","Oct 28, 2018","1 Aug, 2018",9255.0,1135.0
169,0.5,False,16900.0,"RPG,Strategy","Single-player,Multi-player,Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Includes level editor","RPG,Strategy,RTS,Fantasy,Singleplayer,Multiplayer,Atmospheric,Open World,Great Soundtrack,Co-op,Adventure,Character Customization,Isometric,CRPG,Story Rich,Nudity,Building,Action","Oct 30, 2018","7 Dec, 2017",1544.0,634.0
170,2.5,False,2600.0,"Casual,Indie,Strategy","Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards","Relaxing,Strategy,City Builder,Indie,Building,Puzzle,Minimalist,Beautiful,Singleplayer,Atmospheric,Addictive,Colorful,Score Attack,Replay Value,Procedural Generation,3D,Turn-Based Strategy,Top-Down,Exploration,Turn-Based","Apr 9, 2019","4 Apr, 2019",4245.0,255.0
171,0.0,False,12500.0,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Cloud","Adventure,Action,Post-apocalyptic,Story Rich,Singleplayer,Hack and Slash,Third Person,Action-Adventure,Sci-fi,Atmospheric,Robots,Platformer,Great Soundtrack,Parkour,Masterpiece,Female Protagonist,3D Platformer,Controller,3D Vision,Linear","Jul 2, 2018","24 Oct, 2013",2807.0,469.0
172,0.0,False,13400.0,"Simulation,Strategy","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Strategy,RTS,Villain Protagonist,Fantasy,Simulation,Management,Comedy,Base Building,Economy,Multiplayer,RPG,Co-op,Funny,Dungeon Crawler,Female Protagonist,Dark Humor,God Game,Memes,Online Co-Op,Tower Defense","Jun 27, 2019","13 Oct, 2017",6992.0,423.0
173,1.75,False,5000.0,Adventure,"Single-player,Steam Achievements,Full controller support","Adventure,Detective,Story Rich,Episodic,Point & Click,Noir,Mature,Comic Book,Singleplayer,Choose Your Own Adventure,Atmospheric,Mystery,Dark,Cinematic,Masterpiece,Fantasy,Quick-Time Events,Great Soundtrack,Nudity,Cartoony","Feb 5, 2018","11 Oct, 2013",17278.0,445.0
174,0.0,False,6800.0,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,First-Person,Exploration,Parkour,Singleplayer,Indie,Open World,Great Soundtrack,Atmospheric,Action,Sci-fi,Walking Simulator,3D Platformer,Story Rich,Horror,Short,Magic,Platformer,Survival","Oct 19, 2017","24 Aug, 2016",4075.0,397.0
175,0.0,False,6800.0,"Adventure,RPG,Strategy","Single-player,Multi-player,Co-op,Cross-Platform Multiplayer,Steam Trading Cards","RPG,Fantasy,Isometric,Adventure,Classic,Party-Based RPG,Dungeons & Dragons,Strategy,CRPG,Real-Time with Pause,Story Rich,Singleplayer,Character Customization,Co-op,Great Soundtrack,Old School,Multiplayer,Magic,Medieval,Atmospheric","Jun 3, 2018","30 Oct, 2014",754.0,130.0
176,0.0,False,12900.0,RPG,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Open World,RPG,Adventure,Singleplayer,Fantasy,Dragons,Character Customization,Moddable,Story Rich,Magic,First-Person,Atmospheric,Action,Great Soundtrack,Third Person,Stealth,Classic,Remake,Female Protagonist,Walking Simulator","Jun 27, 2019","27 Oct, 2016",15695.0,2645.0
177,0.08333333333333333,False,3600.0,"Indie,RPG","Single-player,Multi-player,Co-op,Shared/Split Screen,Cross-Platform Multiplayer,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor","RPG,Indie,Hack and Slash,Co-op,Level Editor,Dragons,Local Co-Op,Multiplayer,Action RPG,Fantasy,Split Screen,Adventure,Action,Loot,Singleplayer,Early Access,Dungeon Crawler,Online Co-Op,Isometric","Nov 28, 2016","4 Dec, 2014",757.0,195.0
178,0.0,False,3600.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Captions available","Indie,Pixel Graphics,Point & Click,Sci-fi,Adventure,Story Rich,Difficult,Dark,Choices Matter,Singleplayer,Thriller,Puzzle,Strategy,Survival,Atmospheric,Resource Management,Masterpiece,2D,Gore,Great Soundtrack","Jun 28, 2017","24 Jul, 2014",1261.0,497.0
179,0.05,False,8800.0,"Adventure,Indie","Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Cyberpunk,Psychological Horror,Horror,Atmospheric,Sci-fi,Story Rich,First-Person,Adventure,Walking Simulator,Dystopian,Singleplayer,Violent,Detective,Futuristic,Indie,Dark,Gore,Stealth,Nudity,Survival","Dec 7, 2017","15 Aug, 2017",2209.0,475.0
180,0.0,False,9900.0,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Sci-fi,Space,Singleplayer,Atmospheric,Horror,FPS,Action,First-Person,Story Rich,Exploration,Aliens,Futuristic,Open World,Survival Horror,Adventure,Stealth,Psychological Horror,RPG,Immersive Sim,Great Soundtrack","Jul 20, 2019","4 May, 2017",12537.0,1746.0
181,0.3333333333333333,False,5700.0,"Indie,Simulation,Strategy","Single-player,Local Multi-Player,Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support","Strategy,Indie,Pixel Graphics,Simulation,Political,Action,2D,RTS,Historical,Multiplayer,Early Access,Violent","Dec 7, 2017","12 Feb, 2019",514.0,222.0
182,0.0,False,6400.0,"Action,RPG","Single-player,Steam Achievements,Full controller support,Steam Cloud,Commentary available","FPS,Story Rich,Atmospheric,Singleplayer,Action,Horror,First-Person,Shooter,Dystopian,Underwater,RPG,Sci-fi,Steampunk,Dark,Remake,Adventure,Classic,Great Soundtrack,Alternate History,Choices Matter","Mar 28, 2018","15 Sep, 2016",7687.0,4014.0
183,14.433333333333334,False,5400.0,"Action,Adventure,Indie","Single-player,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Pixel Graphics,Rogue-like,Action,Dungeon Crawler,Adventure,Magic,Local Co-Op,Indie,Rogue-lite,Multiplayer,Hack and Slash,Difficult,2D,Local Multiplayer,Co-op,Procedural Generation,Singleplayer,RPG,Fast-Paced,Great Soundtrack","Jul 21, 2018","15 May, 2018",4526.0,480.0
184,0.0,False,12900.0,Action,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Stealth,First-Person,Action,Assassin,Singleplayer,Steampunk,Atmospheric,Story Rich,Female Protagonist,Magic,Parkour,Supernatural,Open World,Adventure,Great Soundtrack,Exploration,Gore,Heist,Dystopian,Immersive Sim","Jul 24, 2019","11 Nov, 2016",12554.0,2868.0
185,0.8333333333333334,False,12700.0,RPG,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Open World,RPG,Story Rich,Atmospheric,Mature,Fantasy,Adventure,Singleplayer,Choices Matter,Masterpiece,Nudity,Great Soundtrack,Third Person,Action,Medieval,Multiple Endings,Action RPG,Dark Fantasy,Magic,Dark","Feb 10, 2019","18 May, 2015",210988.0,4982.0
186,4.216666666666667,False,4800.0,"Adventure,Indie","Single-player,Steam Trading Cards,Captions available","Visual Novel,Indie,Adventure,Detective,Story Rich,Mystery,Comedy,Singleplayer,Multiple Endings,Hand-drawn,2D,Choices Matter,Great Soundtrack,Historical","Jun 21, 2018","21 Dec, 2015",683.0,38.0
187,0.03333333333333333,False,9900.0,RPG,Single-player,"RPG,Fantasy,Story Rich,Multiple Endings,Singleplayer,Adventure,Masterpiece,Choices Matter,Real-Time with Pause,Atmospheric,Character Customization,Dark Fantasy,Tactical,Party-Based RPG,Open World,Dragons,Romance,Third Person,Action,Female Protagonist","Jun 23, 2017","5 Nov, 2009",5559.0,416.0
188,0.0,False,6700.0,"Action,Adventure","Single-player,Multi-player,Partial Controller Support,Valve Anti-Cheat enabled","Action,Third-Person Shooter,Adventure,Mechs,Sci-fi,Shooter,Third Person,Robots,Atmospheric,Multiplayer,Masterpiece,Aliens","Jun 22, 2018","26 Jun, 2007",453.0,160.0
189,0.6,False,4800.0,"Action,Adventure,Indie,RPG","Single-player,Local Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Cute,Adventure,Indie,Platformer,2D,Action,RPG,Metroidvania,Funny,Singleplayer,Exploration,Great Soundtrack,Story Rich,Puzzle,Open World,Hand-drawn,Family Friendly,Pixel Graphics,Colorful,Difficult","May 14, 2018","29 Sep, 2016",1372.0,69.0
190,0.9833333333333332,False,17000.0,"Action,Adventure","Single-player,Steam Achievements,Full controller support,Steam Cloud","Stealth,First-Person,Steampunk,Action,Assassin,Singleplayer,Atmospheric,Story Rich,Adventure,Multiple Endings,Dark,Magic,Dystopian,FPS,RPG,Replay Value,Fantasy,Masterpiece,Open World,Shooter","Jun 23, 2017","8 Oct, 2012",31993.0,1058.0
191,0.2,False,1500.0,"Adventure,Casual,Indie",Single-player,"Indie,Short,Surreal,Funny,Casual,Psychological Horror,Adventure,Nudity,Puzzle,Singleplayer,Horror,Story Rich,Point & Click,Action,Illuminati,Memes,Psychological,Sexual Content,Masterpiece,Open World","Oct 28, 2017","5 Mar, 2015",2809.0,492.0
192,6.316666666666666,False,20800.0,"Action,Adventure","Single-player,Steam Trading Cards,Partial Controller Support","Open World,Survival,Action,Adventure,Hunting,First-Person,Singleplayer,Crafting,Exploration,FPS,Stealth,Atmospheric,Shooter,Mature,Sandbox,Action RPG,RPG,Co-op,Strategy,Online Co-Op","Nov 9, 2018","29 Feb, 2016",8351.0,2488.0
193,0.0,False,5800.0,"Adventure,Indie,RPG,Strategy","Single-player,Online Multi-Player,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud,Valve Anti-Cheat enabled","Board Game,Turn-Based Strategy,Multiplayer,Strategy,Card Game,Fantasy,Indie,Dark Fantasy,Adventure,Hex Grid,Turn-Based,RPG,Great Soundtrack,Tactical RPG,Cute,Singleplayer,Multiple Endings,Grand Strategy,Kickstarter,Benchmark","Aug 6, 2018","1 Sep, 2015",5683.0,1359.0
194,0.0,False,6800.0,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Detective,Atmospheric,Mystery,Walking Simulator,Exploration,First-Person,Adventure,Horror,Singleplayer,Story Rich,Supernatural,Puzzle,Lovecraftian,Indie,Open World,Great Soundtrack,Short,Psychological Horror,Masterpiece,Beautiful","Oct 28, 2017","25 Sep, 2014",5338.0,699.0
195,2.1166666666666667,False,3500.0,"Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Atmospheric,Story Rich,Walking Simulator,Mystery,First-Person,Singleplayer,Exploration,Open World,Great Soundtrack,Indie,Short,Comedy,Funny,Drama,Colorful,Mature,Thriller,Horror,Casual","Oct 25, 2017","9 Feb, 2016",32156.0,5298.0
196,2.6333333333333333,False,8800.0,Action,"Single-player,Multi-player,Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support","FPS,Multiplayer,Tactical,Shooter,Team-Based,Action,First-Person,Competitive,Co-op,Strategy,Realistic,Online Co-Op,Destruction,Physics,Atmospheric,Psychological Horror,Massively Multiplayer,Singleplayer,Casual,Simulation","Dec 22, 2017","1 Dec, 2015",249706.0,50297.0
197,92.63333333333334,False,13300.0,"Adventure,RPG,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Includes level editor","RPG,Story Rich,Turn-Based,Co-op,Fantasy,Character Customization,Open World,Adventure,Turn-Based Combat,Strategy,Multiplayer,Singleplayer,CRPG,Great Soundtrack,Turn-Based Tactics,Party-Based RPG,Atmospheric,Isometric,Indie,Female Protagonist","Dec 4, 2017","14 Sep, 2017",47530.0,2488.0
198,0.0,True,0.0,"Adventure,Indie,RPG,Strategy","Single-player,Steam Achievements,Captions available,Partial Controller Support,Steam Cloud","RPG,Post-apocalyptic,Turn-Based,Strategy,Tactical,Adventure,Isometric,Singleplayer,Kickstarter,CRPG,Open World,Indie,Turn-Based Strategy,Sci-fi,Crowdfunded,Survival,Atmospheric,Exploration,Old School,Early Access","Jun 23, 2017","18 Sep, 2014",3578.0,762.0
199,0.0,False,6800.0,"Adventure,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud","Survival,War,Atmospheric,Singleplayer,Strategy,Choices Matter,Simulation,Crafting,Indie,Stealth,Post-apocalyptic,Adventure,2D,Side Scroller,Difficult,Point & Click,Open World,2.5D,Platformer,Rogue-like","Jul 18, 2018","14 Nov, 2014",41729.0,2399.0
200,0.0,True,0.0,"Adventure,Free to Play",Single-player,"Free to Play,Adventure,VR","Aug 11, 2019","13 Nov, 2018",0.0,0.0
201,0.0,False,7000.0,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Puzzle,Psychological Horror,Visual Novel,Story Rich,Mystery,Choices Matter,Anime,Adventure,Horror,Sci-fi,Singleplayer,Great Soundtrack,Mature,Multiple Endings,Gore,Thriller,Atmospheric,Point & Click,Dark,Violent","Aug 11, 2019","29 Jun, 2016",1422.0,154.0
202,1.1666666666666667,False,5000.0,"Action,Adventure,Indie","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Adventure,Mythology,Action,Indie,Female Protagonist,Hand-drawn,Difficult,Atmospheric,Singleplayer,Exploration,Great Soundtrack,2D,Isometric,Fantasy,Kickstarter,Controller,Story Rich,RPG,Action-Adventure,Souls-like","Nov 13, 2016","29 Sep, 2015",1202.0,296.0
203,1.25,False,4800.0,"Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Strategy,Pixel Graphics,Survival,Indie,Base Building,Singleplayer,Tower Defense,2D,Building,Simulation,Medieval,Exploration,Adventure,Fantasy,Atmospheric,Great Soundtrack,Side Scroller,Rogue-like,Casual,Open World","Apr 11, 2017","9 Aug, 2016",4058.0,560.0
204,1.4,False,8000.0,"Adventure,Indie,Simulation,Strategy","Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Survival,Open World,Exploration,Atmospheric,First-Person,Singleplayer,Adventure,Crafting,Sandbox,Simulation,Post-apocalyptic,Indie,Walking Simulator,Survival Horror,Early Access,Strategy,Action,Difficult,Horror,Female Protagonist","Dec 22, 2017","1 Aug, 2017",43758.0,4142.0
205,0.016666666666666666,True,0.0,"Action,Free to Play","Single-player,Multi-player,Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support","Free to Play,Action,Co-op,Multiplayer,Third-Person Shooter,Sci-fi,Ninja,Shooter,Parkour,Space,Online Co-Op,Futuristic,Third Person,Massively Multiplayer,PvE,RPG,Hack and Slash,Singleplayer,FPS,Cyberpunk","Aug 3, 2015","25 Mar, 2013",2713.0,332.0
206,0.31666666666666665,False,6000.0,"Violent,Gore,Action,Indie,RPG","Single-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards","Souls-like,Metroidvania,Difficult,RPG,Dark Fantasy,2D,Action,Platformer,Indie,Gore,Atmospheric,Local Co-Op,Dark,Side Scroller,Action RPG,Co-op,Singleplayer,Adventure,Violent,Horror","Dec 22, 2017","17 May, 2016",6989.0,638.0
207,0.0,False,3600.0,RPG,"Single-player,Multi-player,Online Multi-Player,Online Co-op,Cross-Platform Multiplayer,Steam Trading Cards,Partial Controller Support","RPG,Open World,Fantasy,Third Person,Singleplayer,Multiplayer,Adventure,Action,Medieval,Action RPG,Story Rich,Character Customization,Masterpiece,Dark Fantasy,Magic,Hack and Slash,Co-op","Jun 12, 2018","30 Apr, 2009",1220.0,486.0
208,7.4,False,9000.0,"Adventure,Indie","Single-player,Online Co-op,Full controller support","Open World,Survival,Space,Multiplayer,Exploration,Sandbox,Base Building,Co-op,Building,Adventure,Crafting,Sci-fi,Early Access,Third Person,Atmospheric,Singleplayer,Colorful,Great Soundtrack,Indie,Voxel","Oct 15, 2017","5 Feb, 2019",29499.0,4930.0
209,2.7,False,7000.0,"Action,Adventure,Indie,Simulation","Single-player,Multi-player,Co-op,Partial Controller Support,Steam Cloud","Survival,Open World,Horror,Crafting,Adventure,Building,Survival Horror,First-Person,Action,Exploration,Sandbox,Atmospheric,Simulation,Singleplayer,Indie,Realistic,Gore,Early Access,Masterpiece,Zombies","Dec 9, 2017","30 Apr, 2018",102948.0,8055.0
210,0.0,False,5000.0,Adventure,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Adventure,Point & Click,Mystery,Singleplayer,Puzzle,Dark","Apr 25, 2019","10 Nov, 2016",141.0,28.0
211,0.0,False,11600.0,"Action,Strategy","Single-player,Multi-player,Online Multi-Player,Local Multi-Player,Co-op,Online Co-op,Local Co-op,Cross-Platform Multiplayer,Steam Achievements","Strategy,RTS,Multiplayer,Space,Base Building,Robots,Sci-fi,War,Action,Co-op,Building,Singleplayer,Grand Strategy,Open World,Futuristic,Mechs,Destruction,Indie,Great Soundtrack,Casual","Jul 8, 2019","18 Aug, 2015",4711.0,1142.0
212,4.183333333333334,False,6800.0,"Action,Adventure,Casual,Indie,Simulation","Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Relaxing,Atmospheric,Underwater,Exploration,Great Soundtrack,Adventure,Singleplayer,Casual,Colorful,Indie,Fantasy,Family Friendly,Short,Story Rich,Open World,Simulation,Third Person,Beautiful,Walking Simulator,Controller","Apr 4, 2017","2 Aug, 2016",12903.0,992.0
213,11.516666666666667,False,3700.0,"Action,RPG","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases","Co-op,Action,FPS,Heist,Online Co-Op,Stealth,Multiplayer,Crime,Shooter,Team-Based,First-Person,Great Soundtrack,Gun Customization,Tactical,PvE,Strategy,Singleplayer,Simulation,Funny,Adventure","Oct 14, 2016","13 Aug, 2013",193310.0,34095.0
